,index,city_s,reduce,reuse,recycle,other,year,total,reduce_rat,reuse_rat,recycle_rat,other_rat,total_ac,total_circ_ac_x,total_circ_ac_y,total_circ_ac_x.1,total_circ_ac_y.1,total_circ_ac,total_reduce_ac,reduce_ac_rat,total_reuse_ac,reuse_ac_rat,total_recycle_ac,recycle_ac_rat,total_other_ac,other_ac_rat,reduce_LQ,reuse_LQ,recycle_LQ,other_LQ,entropy,city,AP,AP_CO,AP_NO2,AP_O3,AP_PM10,AP_PM2.5,AP_SO2,第一产业占地区生产总值的比重-全市,第二产业占地区生产总值的比重-全市,第三产业占地区生产总值的比重-全市,第一产业产值-全市(万元),第三产业_社会服务业_全市,工业总产值_当年价格（万元）全市,规模以上工业总产值（万元）全市,规模以上内资企业工业总产值_当年价格（万元）全市,规模以上港澳台商投资企业工业总产值_当年价格（万元）全市,规模以上外商投资企业工业总产值_当年价格（万元）全市,规模以上工业企业主要财务指标_产品销售收入（万元）全市,规模以上工业企业主要财务指标_利税总额（万元）全市,规模以上工业企业主要财务指标_应交增值税（万元）全市,规模以上工业企业资产状况_固定资产合计（万元）全市,规模以上工业企业资产状况_流动资产合计（万元）全市,限额以上批发零售业商品销售总额（万元）全市,工业废水排放达标率（%）全市,工业企业数（个）全市,限额以上批发零售商贸企业中百货商场数（个）全市,限额以上批发零售商贸企业中超级市场数（个）全市,邮政业务收入（万元）全市,电信业务收入（万元）全市,内资企业（个）全市,港澳台商投资企业（个）全市,外商投资企业（个）全市,规模以上工业总产值_当年价格（万元）全市,工业废水排放量_万吨_全市,工业废水排放达标量_万吨_全市,工业二氧化硫去除量（吨）全市,工业二氧化硫排放量（吨）全市,工业烟粉尘去除量（吨）全市,工业烟粉尘排放量（吨）全市,一般工业固体废物综合利用率（%）全市,规模以上工业企业主要财务指标_利润总额（万元）全市,工业用电（万千瓦时）全市,规模以上工业企业主要财务指标_税金及附加（万元）全市,规模以上内资企业（个）全市,规模以上港澳台商投资企业（个）全市,规模以上外商投资企业（个）全市,中等职业教育学校（所）全市,工业二氧化硫产生量（吨）全市,工业氮氧化物排放量（吨）全市,工业烟粉尘产生量（吨）全市
398,170,晋城,63.0,44.0,35.0,225.0,2023,367.0,17.16621253405994,11.98910081743869,9.53678474114441,61.30790190735694,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,14.924020383478338,25.47128181216383,16.391836469610922,7.862741674367697,1.080888811806085,晋城市,71,0,1,33,92,18,0,4.921363636363636,59.14818181818182,35.932272727272725,166525.0,7250.0,3324294.8333333335,663063.0,3990523.9,335777.2,517321.8,2513631.7,545714.5714285715,456853.5238095238,5651341.9,8427424.217391305,2925389.4782608696,82.505,237.45454545454547,20.0,0.0,12184.35,269814.15,240.25,2.125,6.25,6705610.928571428,4706.588235294118,4473.25,30539.375,100864.44444444444,1802127.3636363635,53695.82352941176,60.53647058823529,1154549.6875,538215.5833333334,226804.9090909091,243.66666666666666,4.111111111111111,11.333333333333334,15.454545454545455,167626.5,37322.0,1639236.0
399,171,普洱,14.0,7.0,9.0,31.0,2021,61.0,22.95081967213114,11.47540983606557,14.754098360655728,50.81967213114754,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,18.66521822765707,20.104598531816972,21.45342425525039,6.765236450926474,1.2125656970738634,普洱市,77,69,238,100,99,81,11,26.857777777777777,32.35444444444445,40.78888888888889,,,,,1399508.142857143,38558.0,66027.71428571429,,221809.0,120201.52,6731882.0,1464781.5,1828305.2,,,,,11890.555555555555,196878.44444444444,,,,2097954.2,2898.375,,,7443.625,130061.5,11125.75,38.25428571428571,161610.22222222222,99569.0,21310.5,143.25,2.2857142857142856,3.75,24.8,8928.666666666666,6946.0,275382.6666666667
400,171,普洱,17.0,7.0,9.0,35.0,2022,68.0,25.0,10.29411764705882,13.23529411764706,51.470588235294116,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,21.71779302753153,21.527886949773144,21.602184041933604,6.634508238712092,1.190122392815837,普洱市,1,153,5,4,1,1,4,26.857777777777777,32.35444444444445,40.78888888888889,,,,,1399508.142857143,38558.0,66027.71428571429,,221809.0,120201.52,6731882.0,1464781.5,1828305.2,,,,,11890.555555555555,196878.44444444444,,,,2097954.2,2898.375,,,7443.625,130061.5,11125.75,38.25428571428571,161610.22222222222,99569.0,21310.5,143.25,2.2857142857142856,3.75,24.8,8928.666666666666,6946.0,275382.6666666667
401,171,普洱,24.0,9.0,9.0,44.0,2023,86.0,27.90697674418604,10.46511627906976,10.46511627906976,51.162790697674424,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,24.2618625946248,22.233521095554213,17.987453773795636,6.561630623136413,1.1714673170348318,普洱市,97,79,27,135,85,98,11,26.857777777777777,32.35444444444445,40.78888888888889,,,,,1399508.142857143,38558.0,66027.71428571429,,221809.0,120201.52,6731882.0,1464781.5,1828305.2,,,,,11890.555555555555,196878.44444444444,,,,2097954.2,2898.375,,,7443.625,130061.5,11125.75,38.25428571428571,161610.22222222222,99569.0,21310.5,143.25,2.2857142857142856,3.75,24.8,8928.666666666666,6946.0,275382.6666666667
402,172,景德镇,43.0,28.0,64.0,87.0,2021,222.0,19.36936936936936,12.612612612612608,28.82882882882883,39.189189189189186,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,15.752531342067082,22.096946134069103,41.91900314939816,5.2169587104136586,1.3047681254862584,景德镇市,0,20,99,27,12,2,87,8.582272727272727,53.86590909090909,37.552727272727275,153949.0,12925.0,2360866.4166666665,743977.0,4297685.9,119882.52631578948,116637.0,1506539.2,127081.42857142857,141157.2380952381,2360008.1,2467174.0434782607,664854.3478260869,83.72166666666666,267.0,11.0,4.0,20245.25,91439.25,283.5,9.75,12.0,6215933.285714285,5268.35294117647,4845.25,5139.0,35785.555555555555,430333.1818181818,11341.941176470587,91.03647058823529,292669.75,176510.83333333334,96062.36363636363,297.6666666666667,10.0,13.11111111111111,15.181818181818182,38452.25,15063.5,889906.5
403,172,景德镇,61.0,28.0,64.0,115.0,2022,268.0,22.76119402985074,10.44776119402985,23.88059701492537,42.91044776119403,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,19.772916039991394,21.849198695292145,38.97707502093493,5.5311145444273535,1.2779245025396984,景德镇市,1,3,39,139,4,0,61,8.582272727272727,53.86590909090909,37.552727272727275,153949.0,12925.0,2360866.4166666665,743977.0,4297685.9,119882.52631578948,116637.0,1506539.2,127081.42857142857,141157.2380952381,2360008.1,2467174.0434782607,664854.3478260869,83.72166666666666,267.0,11.0,4.0,20245.25,91439.25,283.5,9.75,12.0,6215933.285714285,5268.35294117647,4845.25,5139.0,35785.555555555555,430333.1818181818,11341.941176470587,91.03647058823529,292669.75,176510.83333333334,96062.36363636363,297.6666666666667,10.0,13.11111111111111,15.181818181818182,38452.25,15063.5,889906.5
404,172,景德镇,66.0,33.0,64.0,148.0,2023,311.0,21.22186495176848,10.61093247588424,20.578778135048232,47.58842443729904,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,18.44993731070343,22.54331292218037,35.37082728509152,6.103217960485257,1.2457160750273175,景德镇市,29,8,43,23,34,19,85,8.582272727272727,53.86590909090909,37.552727272727275,153949.0,12925.0,2360866.4166666665,743977.0,4297685.9,119882.52631578948,116637.0,1506539.2,127081.42857142857,141157.2380952381,2360008.1,2467174.0434782607,664854.3478260869,83.72166666666666,267.0,11.0,4.0,20245.25,91439.25,283.5,9.75,12.0,6215933.285714285,5268.35294117647,4845.25,5139.0,35785.555555555555,430333.1818181818,11341.941176470587,91.03647058823529,292669.75,176510.83333333334,96062.36363636363,297.6666666666667,10.0,13.11111111111111,15.181818181818182,38452.25,15063.5,889906.5
405,173,曲靖,40.0,28.0,74.0,236.0,2021,378.0,10.58201058201058,7.4074074074074,19.57671957671957,62.43386243386243,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,8.606034103454885,12.97757153905646,28.46583100770143,8.31134527628755,1.0438306312475885,曲靖市,33,11,54,123,69,30,9,19.533809523809524,48.28380952380952,32.18857142857143,850732.0,5350.0,4345152.25,1092744.0,6847638.1,82231.0,175831.0,3240513.1,564410.8571428572,438718.04761904763,5191401.238095238,5121169.826086956,3519941.7391304346,84.61,302.8181818181818,3.0,0.0,15083.65,258939.1,327.0,7.375,7.857142857142857,9731167.142857144,3047.3529411764707,2828.25,168404.25,209689.77777777778,4937404.6,47911.529411764706,57.839999999999996,610714.875,726294.75,1026281.0909090909,562.3333333333334,4.333333333333333,6.222222222222222,29.363636363636363,446601.25,85711.625,6297830.5
406,173,曲靖,45.0,33.0,78.0,359.0,2022,515.0,8.7378640776699,6.407766990291259,15.14563106796116,69.70873786407768,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,7.5906849416615065,13.40043781284076,24.720169181966742,8.985387801577788,0.9264570219896808,曲靖市,10,2,29,76,3,15,0,19.533809523809524,48.28380952380952,32.18857142857143,850732.0,5350.0,4345152.25,1092744.0,6847638.1,82231.0,175831.0,3240513.1,564410.8571428572,438718.04761904763,5191401.238095238,5121169.826086956,3519941.7391304346,84.61,302.8181818181818,3.0,0.0,15083.65,258939.1,327.0,7.375,7.857142857142857,9731167.142857144,3047.3529411764707,2828.25,168404.25,209689.77777777778,4937404.6,47911.529411764706,57.839999999999996,610714.875,726294.75,1026281.0909090909,562.3333333333334,4.333333333333333,6.222222222222222,29.363636363636363,446601.25,85711.625,6297830.5
407,173,曲靖,75.0,40.0,82.0,446.0,2023,643.0,11.66407465007776,6.220839813374799,12.75272161741835,69.36236391912908,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,10.140552989588516,13.216400996838862,21.9193924335246,8.895726854977386,0.9397683361250252,曲靖市,29,3,9,132,15,36,0,19.533809523809524,48.28380952380952,32.18857142857143,850732.0,5350.0,4345152.25,1092744.0,6847638.1,82231.0,175831.0,3240513.1,564410.8571428572,438718.04761904763,5191401.238095238,5121169.826086956,3519941.7391304346,84.61,302.8181818181818,3.0,0.0,15083.65,258939.1,327.0,7.375,7.857142857142857,9731167.142857144,3047.3529411764707,2828.25,168404.25,209689.77777777778,4937404.6,47911.529411764706,57.839999999999996,610714.875,726294.75,1026281.0909090909,562.3333333333334,4.333333333333333,6.222222222222222,29.363636363636363,446601.25,85711.625,6297830.5
408,174,朔州,1.0,22.0,12.0,88.0,2021,123.0,0.8130081300813,17.88617886178861,9.75609756097561,71.54471544715447,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,0.6611953030703139,31.33608737479486,14.186004114582914,9.524203846990115,0.8135871728893189,朔州市,178,1,21,17,201,71,0,8.702727272727273,51.414090909090916,39.88454545454545,218363.0,5625.0,3048818.0833333335,577603.0,4891772.1,53918.357142857145,94675.1,1997265.0,468017.0,418809.4,5458444.2,8697616.363636363,2435690.4545454546,93.61500000000001,172.45454545454547,2.0,0.0,9451.55,92221.0,190.125,0.5,2.875,6980249.357142857,2128.0666666666666,2651.25,48325.25,150420.4375,4554812.0,34755.26666666667,44.221333333333334,777575.2666666667,452565.5,213263.7,254.25,1.25,4.0,21.363636363636363,222602.0,36480.666666666664,4087123.25
409,174,朔州,2.0,26.0,14.0,104.0,2022,146.0,1.36986301369863,17.80821917808219,9.58904109589041,71.23287671232876,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,1.190016056303097,37.24198055498916,15.650897418508972,9.181847801207812,0.8325089472220707,朔州市,40,0,16,27,41,21,0,8.702727272727273,51.414090909090916,39.88454545454545,218363.0,5625.0,3048818.0833333335,577603.0,4891772.1,53918.357142857145,94675.1,1997265.0,468017.0,418809.4,5458444.2,8697616.363636363,2435690.4545454546,93.61500000000001,172.45454545454547,2.0,0.0,9451.55,92221.0,190.125,0.5,2.875,6980249.357142857,2128.0666666666666,2651.25,48325.25,150420.4375,4554812.0,34755.26666666667,44.221333333333334,777575.2666666667,452565.5,213263.7,254.25,1.25,4.0,21.363636363636363,222602.0,36480.666666666664,4087123.25
410,174,朔州,3.0,32.0,15.0,132.0,2023,182.0,1.64835164835164,17.58241758241758,8.241758241758241,72.52747252747253,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,1.4330495763308602,37.354487213043456,14.165943448227331,9.30165220202854,0.8119737609585005,朔州市,101,0,40,58,109,49,0,8.702727272727273,51.414090909090916,39.88454545454545,218363.0,5625.0,3048818.0833333335,577603.0,4891772.1,53918.357142857145,94675.1,1997265.0,468017.0,418809.4,5458444.2,8697616.363636363,2435690.4545454546,93.61500000000001,172.45454545454547,2.0,0.0,9451.55,92221.0,190.125,0.5,2.875,6980249.357142857,2128.0666666666666,2651.25,48325.25,150420.4375,4554812.0,34755.26666666667,44.221333333333334,777575.2666666667,452565.5,213263.7,254.25,1.25,4.0,21.363636363636363,222602.0,36480.666666666664,4087123.25
411,175,朝阳,11.0,24.0,10.0,155.0,2021,200.0,5.5,12.0,5.0,77.5,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,4.472986225270676,21.023665893271463,7.270327108723743,10.316985587662872,0.7612829466402543,朝阳市,97,2,59,18,77,97,3,24.20909090909091,38.16227272727273,37.62954545454546,481437.0,7225.0,3175059.25,624637.0,4793889.05,72380.8,62387.2,2006500.1,143752.0,185929.66666666666,2140102.263157895,2413189.0434782607,1871422.1739130435,67.08166666666666,499.0,4.0,0.0,20136.7,131561.15,581.125,8.0,12.875,6828389.785714285,2185.5882352941176,2764.0,11667.5,52818.72222222222,585351.0,45489.94117647059,50.1664705882353,431147.375,319570.8,93922.90909090909,465.22222222222223,11.11111111111111,7.888888888888889,13.818181818181818,86287.75,28027.125,990073.5
412,175,朝阳,13.0,35.0,10.0,161.0,2022,219.0,5.93607305936073,15.981735159817351,4.5662100456621,73.51598173515981,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,5.156736243980089,33.42229024165694,7.452808294528083,9.476137794836268,0.8278229741472385,朝阳市,4,0,62,16,12,4,0,24.20909090909091,38.16227272727273,37.62954545454546,481437.0,7225.0,3175059.25,624637.0,4793889.05,72380.8,62387.2,2006500.1,143752.0,185929.66666666666,2140102.263157895,2413189.0434782607,1871422.1739130435,67.08166666666666,499.0,4.0,0.0,20136.7,131561.15,581.125,8.0,12.875,6828389.785714285,2185.5882352941176,2764.0,11667.5,52818.72222222222,585351.0,45489.94117647059,50.1664705882353,431147.375,319570.8,93922.90909090909,465.22222222222223,11.11111111111111,7.888888888888889,13.818181818181818,86287.75,28027.125,990073.5
413,175,朝阳,17.0,41.0,12.0,179.0,2023,249.0,6.82730923694779,16.46586345381526,4.81927710843373,71.8875502008032,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,5.935549383089268,34.98232725699427,8.283378980168273,9.219582129660637,0.8637098417386697,朝阳市,113,0,160,150,146,57,7,24.20909090909091,38.16227272727273,37.62954545454546,481437.0,7225.0,3175059.25,624637.0,4793889.05,72380.8,62387.2,2006500.1,143752.0,185929.66666666666,2140102.263157895,2413189.0434782607,1871422.1739130435,67.08166666666666,499.0,4.0,0.0,20136.7,131561.15,581.125,8.0,12.875,6828389.785714285,2185.5882352941176,2764.0,11667.5,52818.72222222222,585351.0,45489.94117647059,50.1664705882353,431147.375,319570.8,93922.90909090909,465.22222222222223,11.11111111111111,7.888888888888889,13.818181818181818,86287.75,28027.125,990073.5
414,176,本溪,0.0,3.0,25.0,86.0,2021,114.0,0.0,2.63157894736842,21.9298245614035,75.43859649122807,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,0.0,4.610453046770057,31.88739959966554,10.042566616174389,0.6410966943110655,本溪市,58,57,17,61,48,49,2,6.5659090909090905,55.01818181818182,38.41590909090909,230117.0,11850.0,5786262.416666667,1554156.0,7675433.9,1227075.25,301687.3,4889524.4,224359.7142857143,286938.71428571426,5524374.952380952,5940336.869565218,1083403.6347826088,88.98,364.54545454545456,6.0,1.0,14224.95,128266.95,386.875,12.75,19.25,12577092.642857144,5267.705882352941,7010.0,20020.375,63623.38888888889,1463655.6363636365,63454.23529411765,32.129411764705885,406481.8125,1136090.1666666667,124256.09090909091,361.8888888888889,15.444444444444445,14.444444444444445,12.454545454545455,62251.75,36957.75,1928591.5
415,176,本溪,1.0,3.0,26.0,92.0,2022,122.0,0.81967213114754,2.45901639344262,21.31147540983606,75.40983606557377,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,0.7120587877879191,5.142492901350961,34.78384461396959,9.720253756764135,0.672784192740842,本溪市,12,56,14,37,15,19,0,6.5659090909090905,55.01818181818182,38.41590909090909,230117.0,11850.0,5786262.416666667,1554156.0,7675433.9,1227075.25,301687.3,4889524.4,224359.7142857143,286938.71428571426,5524374.952380952,5940336.869565218,1083403.6347826088,88.98,364.54545454545456,6.0,1.0,14224.95,128266.95,386.875,12.75,19.25,12577092.642857144,5267.705882352941,7010.0,20020.375,63623.38888888889,1463655.6363636365,63454.23529411765,32.129411764705885,406481.8125,1136090.1666666667,124256.09090909091,361.8888888888889,15.444444444444445,14.444444444444445,12.454545454545455,62251.75,36957.75,1928591.5
416,176,本溪,1.0,5.0,27.0,106.0,2023,139.0,0.71942446043165,3.5971223021582697,19.42446043165467,76.2589928057554,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,0.625455690389008,7.642217482884341,33.38678470244082,9.780219875819414,0.6800902718345299,本溪市,102,35,0,86,131,41,1,6.5659090909090905,55.01818181818182,38.41590909090909,230117.0,11850.0,5786262.416666667,1554156.0,7675433.9,1227075.25,301687.3,4889524.4,224359.7142857143,286938.71428571426,5524374.952380952,5940336.869565218,1083403.6347826088,88.98,364.54545454545456,6.0,1.0,14224.95,128266.95,386.875,12.75,19.25,12577092.642857144,5267.705882352941,7010.0,20020.375,63623.38888888889,1463655.6363636365,63454.23529411765,32.129411764705885,406481.8125,1136090.1666666667,124256.09090909091,361.8888888888889,15.444444444444445,14.444444444444445,12.454545454545455,62251.75,36957.75,1928591.5
417,177,来宾,10.0,7.0,18.0,39.0,2021,74.0,13.513513513513509,9.45945945945946,24.32432432432432,52.702702702702695,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,10.990138145628201,16.57270960055183,35.3691589073047,7.0159099898666435,1.174972960575591,来宾市,74,24,68,47,94,74,18,28.45777777777778,38.550555555555555,32.992777777777775,,2400.0,1566478.888888889,,2265842.7647058824,123872.6,293782.35294117645,1135987.142857143,234499.0,115178.77777777778,2076024.25,1690787.3157894737,602122.8,67.72333333333334,124.44444444444444,,,9170.21052631579,80324.8947368421,122.375,1.7142857142857142,5.75,3203511.9285714286,22025.529411764706,33460.375,222308.75,155286.16666666666,1403177.8181818181,31320.882352941175,79.09176470588235,118045.0625,539301.5,22512.363636363636,200.66666666666666,6.111111111111111,5.444444444444445,10.272727272727273,254306.0,22115.25,687205.25
418,177,来宾,12.0,7.0,18.0,55.0,2022,92.0,13.04347826086956,7.6086956521739095,19.565217391304348,59.78260869565217,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,11.331022449146886,15.911916441136672,31.933663366336642,7.705919507075537,1.0884161023668657,来宾市,45,11,22,183,40,45,4,28.45777777777778,38.550555555555555,32.992777777777775,,2400.0,1566478.888888889,,2265842.7647058824,123872.6,293782.35294117645,1135987.142857143,234499.0,115178.77777777778,2076024.25,1690787.3157894737,602122.8,67.72333333333334,124.44444444444444,,,9170.21052631579,80324.8947368421,122.375,1.7142857142857142,5.75,3203511.9285714286,22025.529411764706,33460.375,222308.75,155286.16666666666,1403177.8181818181,31320.882352941175,79.09176470588235,118045.0625,539301.5,22512.363636363636,200.66666666666666,6.111111111111111,5.444444444444445,10.272727272727273,254306.0,22115.25,687205.25
419,177,来宾,14.0,9.0,19.0,77.0,2023,119.0,11.76470588235294,7.563025210084031,15.96638655462184,64.70588235294117,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,10.22804011342026,16.06792280855178,27.44304338597765,8.298532846907815,1.0216513763255155,来宾市,24,0,1,32,11,24,4,28.45777777777778,38.550555555555555,32.992777777777775,,2400.0,1566478.888888889,,2265842.7647058824,123872.6,293782.35294117645,1135987.142857143,234499.0,115178.77777777778,2076024.25,1690787.3157894737,602122.8,67.72333333333334,124.44444444444444,,,9170.21052631579,80324.8947368421,122.375,1.7142857142857142,5.75,3203511.9285714286,22025.529411764706,33460.375,222308.75,155286.16666666666,1403177.8181818181,31320.882352941175,79.09176470588235,118045.0625,539301.5,22512.363636363636,200.66666666666666,6.111111111111111,5.444444444444445,10.272727272727273,254306.0,22115.25,687205.25
420,178,杭州,3104.0,936.0,895.0,19469.0,2021,24404.0,12.71922635633502,3.8354368136370995,3.66743156859531,79.77790526143255,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,10.344168052361148,6.719578510388354,5.332685430509548,10.620225790917853,0.6888173689797714,杭州市,11,0,14,67,25,4,2,4.168636363636364,44.77,51.06454545454546,1414737.0,77975.0,54884808.666666664,12000796.0,49374235.5,8202609.4,12646738.6,43031364.1,4098020.714285714,2639739.8095238097,20788381.523809522,58558923.08695652,123026950.43478261,94.39333333333333,6797.636363636364,40.0,13.0,865062.5263157894,1262677.35,6688.875,646.75,722.375,95271377.21428572,52909.58823529412,67548.125,70840.5,88946.55555555556,1894479.1818181819,34060.529411764706,91.78117647058824,7686688.6875,3263762.8333333335,2325445.909090909,4829.0,452.0,570.8888888888889,53.45454545454545,122367.5,36352.125,3208351.5
421,178,杭州,3721.0,1013.0,1038.0,25622.0,2022,31394.0,11.85258329617124,3.22673122252659,3.3063642734280396,81.61432120787411,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,10.29647803471298,6.747999911940284,5.396532098900149,10.520005793896129,0.6421040268334456,杭州市,12,6,7,70,6,12,1,4.168636363636364,44.77,51.06454545454546,1414737.0,77975.0,54884808.666666664,12000796.0,49374235.5,8202609.4,12646738.6,43031364.1,4098020.714285714,2639739.8095238097,20788381.523809522,58558923.08695652,123026950.43478261,94.39333333333333,6797.636363636364,40.0,13.0,865062.5263157894,1262677.35,6688.875,646.75,722.375,95271377.21428572,52909.58823529412,67548.125,70840.5,88946.55555555556,1894479.1818181819,34060.529411764706,91.78117647058824,7686688.6875,3263762.8333333335,2325445.909090909,4829.0,452.0,570.8888888888889,53.45454545454545,122367.5,36352.125,3208351.5
422,178,杭州,4324.0,1152.0,1205.0,30021.0,2023,36702.0,11.78137431202659,3.1387935262383504,3.28319982562258,81.79663233611248,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,10.242531369643295,6.668481287664454,5.6431675978252525,10.490422439573102,0.637129447741823,杭州市,71,2,27,51,54,54,0,4.168636363636364,44.77,51.06454545454546,1414737.0,77975.0,54884808.666666664,12000796.0,49374235.5,8202609.4,12646738.6,43031364.1,4098020.714285714,2639739.8095238097,20788381.523809522,58558923.08695652,123026950.43478261,94.39333333333333,6797.636363636364,40.0,13.0,865062.5263157894,1262677.35,6688.875,646.75,722.375,95271377.21428572,52909.58823529412,67548.125,70840.5,88946.55555555556,1894479.1818181819,34060.529411764706,91.78117647058824,7686688.6875,3263762.8333333335,2325445.909090909,4829.0,452.0,570.8888888888889,53.45454545454545,122367.5,36352.125,3208351.5
423,179,松原,8.0,5.0,7.0,40.0,2021,60.0,13.33333333333333,8.33333333333333,11.66666666666666,66.66666666666666,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,10.843602970353155,14.599767981438514,16.96409658702207,8.87482631196806,0.996690043829537,松原市,44,12,31,52,40,32,1,23.591363636363635,43.03,33.37318181818182,949057.0,4250.0,4229656.666666667,817101.0,8227120.8,13993.263157894737,218059.75,2874228.4,197435.14285714287,280703.0,6328112.3,2197607.4545454546,1050386.8260869565,81.05,276.27272727272725,5.0,0.0,15399.7,96276.65,329.125,1.0,5.0,11773106.42857143,1392.2941176470588,1007.75,2081.5,23284.222222222223,456954.54545454547,23461.470588235294,80.7535294117647,841285.6666666666,229913.16666666666,440831.0,548.0,2.888888888888889,5.444444444444445,19.0,24628.5,12397.375,465946.75
424,179,松原,8.0,7.0,7.0,45.0,2022,67.0,11.94029850746268,10.44776119402985,10.44776119402985,67.16417910447761,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,10.37267726688073,21.849198695292145,17.052470321659033,8.657396678234118,0.9930793886465262,松原市,44,12,18,16,45,62,8,23.591363636363635,43.03,33.37318181818182,949057.0,4250.0,4229656.666666667,817101.0,8227120.8,13993.263157894737,218059.75,2874228.4,197435.14285714287,280703.0,6328112.3,2197607.4545454546,1050386.8260869565,81.05,276.27272727272725,5.0,0.0,15399.7,96276.65,329.125,1.0,5.0,11773106.42857143,1392.2941176470588,1007.75,2081.5,23284.222222222223,456954.54545454547,23461.470588235294,80.7535294117647,841285.6666666666,229913.16666666666,440831.0,548.0,2.888888888888889,5.444444444444445,19.0,24628.5,12397.375,465946.75
